date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,time_of_day,weekday,workday,did_it_rain,did_it_snow,month,week,year
2018-03-04,436,18,11.5,0.81,1.5,1475,8.3,0.07,0,0,Spring,No Holiday,Yes,Evening,Sun,No,No,No,Mar,14,2018
2018-01-25,130,13,-11.4,0.27,3.9,2000,-26.7,1.26,0,0.6,Winter,No Holiday,Yes,Afternoon,Thu,Yes,No,Yes,Jan,8,2018
2018-07-22,270,4,25.9,0.71,0.3,2000,20.2,0,0,0,Summer,No Holiday,Yes,Night,Sun,No,No,No,Jul,34,2018
2018-08-26,188,5,20.7,0.88,0.6,1100,18.6,0,0,0,Summer,No Holiday,Yes,Night,Sun,No,No,No,Aug,39,2018
2018-01-20,406,15,6.3,0.55,3,355,-2,0.68,0,0,Winter,No Holiday,Yes,Afternoon,Sat,No,No,No,Jan,7,2018
2018-11-08,12,20,13.9,0.97,2.5,594,13.4,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Nov,49,2018
2018-04-27,663,0,11.8,0.59,2.4,1535,4,0,0,0,Spring,No Holiday,Yes,Night,Fri,Yes,No,No,Apr,21,2018
2018-01-02,108,1,-2.1,0.56,0.8,1732,-9.7,0,0,0,Winter,No Holiday,Yes,Night,Tue,Yes,No,No,Jan,5,2018
2018-08-14,467,2,28.6,0.7,1.5,2000,22.5,0,0,0,Summer,No Holiday,Yes,Night,Tue,Yes,No,No,Aug,37,2018
2018-07-20,794,15,34.1,0.45,2.4,1110,20.4,2.88,0,0,Summer,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Jul,33,2018
2018-10-29,906,22,5.1,0.58,2.2,2000,-2.4,0,0,0,Autumn,No Holiday,Yes,Evening,Mon,Yes,No,No,Oct,48,2018
2018-03-04,289,19,11.2,0.81,2.3,1614,8,0,0,0,Spring,No Holiday,Yes,Evening,Sun,No,No,No,Mar,14,2018
2018-07-16,732,0,26.5,0.81,0.9,1650,22.9,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Jul,33,2018
2018-08-10,903,0,27.1,0.84,0.2,1161,24.1,0,0,0,Summer,No Holiday,Yes,Night,Fri,Yes,No,No,Aug,36,2018
2017-12-29,504,16,5.4,0.56,2.2,396,-2.6,0.39,0,0,Winter,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Dec,4,2017
2018-10-20,1949,17,19.2,0.23,1.5,2000,-2.4,0.62,0,0,Autumn,No Holiday,Yes,Afternoon,Sat,No,No,No,Oct,46,2018
2018-10-26,1882,18,13.1,0.74,1.6,1989,8.5,0.05,0,0,Autumn,No Holiday,Yes,Evening,Fri,Yes,No,No,Oct,47,2018
2018-02-03,91,23,-10,0.48,2.6,2000,-18.9,0,0,0,Winter,No Holiday,Yes,Evening,Sat,No,No,No,Feb,9,2018
2018-09-25,1565,21,18.5,0.48,1,2000,7.2,0,0,0,Autumn,Holiday,Yes,Evening,Tue,Yes,No,No,Sep,43,2018
2018-09-15,453,7,21.2,0.84,0.3,2000,18.3,0.05,0,0,Autumn,No Holiday,Yes,Morning,Sat,No,No,No,Sep,41,2018
2018-09-02,179,5,20.6,0.65,1.1,2000,13.7,0,0,0,Autumn,No Holiday,Yes,Night,Sun,No,No,No,Sep,40,2018
2018-11-07,848,15,15.4,0.72,1.1,608,10.3,0.57,0,0,Autumn,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Nov,49,2018
2018-08-12,1156,17,33.7,0.48,2.3,2000,21.1,0.41,0,0,Summer,No Holiday,Yes,Afternoon,Sun,No,No,No,Aug,37,2018
2018-11-19,1751,8,3.5,0.71,0.8,958,-1.2,0.06,0,0,Autumn,No Holiday,Yes,Morning,Mon,Yes,No,No,Nov,51,2018
2018-02-11,130,10,-6.9,0.21,3.4,1827,-25.6,1.16,0,0,Winter,No Holiday,Yes,Morning,Sun,No,No,No,Feb,11,2018
2018-09-16,813,10,22.9,0.74,1.3,1162,18,0.84,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Sep,42,2018
2018-05-01,166,5,18,0.85,0.8,346,15.4,0,0,0,Spring,Holiday,Yes,Night,Tue,Yes,No,No,May,22,2018
2018-08-15,877,16,36.6,0.39,0.7,2000,20.3,0.44,0,0,Summer,Holiday,Yes,Afternoon,Wed,Yes,No,No,Aug,37,2018
2018-04-08,177,22,2.7,0.88,2,621,0.9,0,0,0,Spring,No Holiday,Yes,Evening,Sun,No,No,No,Apr,19,2018
2018-02-11,34,4,-7.5,0.42,2.4,1998,-18.2,0,0,0,Winter,No Holiday,Yes,Night,Sun,No,No,No,Feb,11,2018
2018-05-17,186,15,22.8,0.95,1.6,294,21.9,0.11,0.5,0,Spring,No Holiday,Yes,Afternoon,Thu,Yes,Yes,No,May,24,2018
2018-01-07,149,23,1.1,0.39,0.6,1422,-11.3,0,0,0,Winter,No Holiday,Yes,Evening,Sun,No,No,No,Jan,6,2018
2018-06-07,978,0,19.6,0.82,1.7,628,16.4,0,0,0,Summer,No Holiday,Yes,Night,Thu,Yes,No,No,Jun,27,2018
2018-06-04,596,1,20.7,0.47,0.9,1987,8.9,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Jun,27,2018
2018-04-22,384,14,20.7,0.32,1.5,1996,3.3,0.69,0,0,Spring,No Holiday,Yes,Afternoon,Sun,No,No,No,Apr,21,2018
2018-06-21,1066,11,25.5,0.57,1.8,943,16.3,3.01,0,0,Summer,No Holiday,Yes,Morning,Thu,Yes,No,No,Jun,29,2018
2018-07-23,2405,18,33.9,0.53,3.2,1886,22.9,0.94,0,0,Summer,No Holiday,Yes,Evening,Mon,Yes,No,No,Jul,34,2018
2018-02-11,119,21,-5.6,0.69,2.2,1984,-10.3,0,0,0,Winter,No Holiday,Yes,Evening,Sun,No,No,No,Feb,11,2018
2017-12-10,35,8,-0.2,0.9,1.2,378,-1.6,0,0,4.1,Winter,No Holiday,Yes,Morning,Sun,No,No,Yes,Dec,2,2017
2018-08-02,1480,20,33.9,0.58,2.4,1519,24.4,0.04,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Aug,35,2018
2018-04-18,845,11,15.5,0.22,1.4,1762,-6.1,2.82,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,Apr,20,2018
2018-01-24,50,2,-15.2,0.32,3.1,2000,-28.2,0,0,0.9,Winter,No Holiday,Yes,Night,Wed,Yes,No,Yes,Jan,8,2018
2018-07-22,632,15,37.5,0.33,2,1816,18.4,2.32,0,0,Summer,No Holiday,Yes,Afternoon,Sun,No,No,No,Jul,34,2018
2018-01-23,106,23,-14.3,0.38,4,2000,-25.5,0,0,0.9,Winter,No Holiday,Yes,Evening,Tue,Yes,No,Yes,Jan,8,2018
2017-12-25,115,2,-1.8,0.53,4.1,1825,-10.1,0,0,0,Winter,Holiday,Yes,Night,Mon,Yes,No,No,Dec,4,2017
2018-05-29,721,1,20.3,0.55,1.1,1756,0,0,0,0,Spring,No Holiday,Yes,Night,Tue,Yes,No,No,May,26,2018
2018-09-09,589,2,18.1,0.57,0.3,2000,9.4,0,0,0,Autumn,No Holiday,Yes,Night,Sun,No,No,No,Sep,41,2018
2018-05-03,1946,8,10.5,0.67,2.3,1221,4.6,0.98,0,0,Spring,No Holiday,Yes,Morning,Thu,Yes,No,No,May,22,2018
2018-07-18,526,2,25.2,0.82,0.4,791,21.9,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Jul,33,2018
2018-11-17,576,23,4.1,0.46,1.8,2000,-6.5,0,0,0,Autumn,No Holiday,Yes,Evening,Sat,No,No,No,Nov,50,2018
2018-04-23,10,12,9,0.96,1.9,481,8.3,0.43,5.5,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,Yes,No,Apr,21,2018
2017-12-12,529,18,-7.7,0.36,1,2000,-20.2,0,0,0,Winter,No Holiday,Yes,Evening,Tue,Yes,No,No,Dec,2,2017
2018-09-04,186,4,20.4,0.97,2.7,704,19.9,0,0,0,Autumn,No Holiday,Yes,Night,Tue,Yes,No,No,Sep,40,2018
2018-03-29,1776,18,19.1,0.47,2.4,942,7.5,0.57,0,0,Spring,No Holiday,Yes,Evening,Thu,Yes,No,No,Mar,17,2018
2018-11-27,600,14,11.6,0.7,1.5,388,6.3,0.45,0,0,Autumn,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Nov,52,2018
2018-06-30,1144,13,25.6,0.87,1.7,390,23.2,0.71,3.5,0,Summer,No Holiday,Yes,Afternoon,Sat,No,Yes,No,Jun,30,2018
2018-04-15,62,15,13.1,0.54,4.1,1264,3.9,1.98,0,0,Spring,No Holiday,Yes,Afternoon,Sun,No,No,No,Apr,20,2018
2017-12-22,278,11,3.1,0.57,0.8,804,-4.6,0.63,0,0,Winter,Holiday,Yes,Morning,Fri,Yes,No,No,Dec,3,2017
2018-10-14,2097,16,19.1,0.31,2.1,1960,1.5,1.27,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Oct,46,2018
2018-03-03,516,22,10.2,0.49,1.7,1972,0,0,0,0,Spring,No Holiday,Yes,Evening,Sat,No,No,No,Mar,13,2018
2018-01-13,167,19,-3.3,0.76,0.8,633,-6.9,0,0,0,Winter,No Holiday,Yes,Evening,Sat,No,No,No,Jan,6,2018
2018-07-26,1175,7,27.7,0.75,1.2,1103,22.8,0.1,0,0,Summer,No Holiday,Yes,Morning,Thu,Yes,No,No,Jul,34,2018
2018-03-18,293,8,5.9,0.58,1.8,861,-1.7,0.11,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,Mar,16,2018
2018-09-08,827,8,17.1,0.57,1,1979,8.5,0.76,0,0,Autumn,No Holiday,Yes,Morning,Sat,No,No,No,Sep,40,2018
2018-05-30,1134,13,24,0.56,2.6,1282,14.6,2.94,0,0,Spring,No Holiday,Yes,Afternoon,Wed,Yes,No,No,May,26,2018
2018-06-13,959,8,20.7,0.65,1.5,1004,13.8,0.97,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Jun,28,2018
2018-04-15,513,9,8.6,0.66,1.7,881,2.5,1.16,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,Apr,20,2018
2018-02-20,242,23,-0.5,0.26,3.3,2000,-17.7,0,0,0,Winter,No Holiday,Yes,Evening,Tue,Yes,No,No,Feb,12,2018
2018-07-25,499,2,28.8,0.68,1.8,2000,22.2,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Jul,34,2018
2018-11-27,1023,19,9.3,0.52,2.7,482,0,0,0,0,Autumn,No Holiday,Yes,Evening,Tue,Yes,No,No,Nov,52,2018
2018-03-12,695,22,7.8,0.49,0.1,528,-2.2,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,Mar,15,2018
2018-01-24,90,10,-14.5,0.24,4.6,1902,-30.6,0.61,0,0.9,Winter,No Holiday,Yes,Morning,Wed,Yes,No,Yes,Jan,8,2018
2018-07-04,1450,7,24.6,0.78,0.5,2000,20.5,0.33,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Jul,31,2018
2017-12-19,151,10,-4.6,0.41,2.8,1815,-15.8,0.57,0,2.5,Winter,No Holiday,Yes,Morning,Tue,Yes,No,Yes,Dec,3,2017
2018-07-26,1790,20,31,0.68,1.4,1162,24.3,0.05,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Jul,34,2018
2018-11-26,586,10,5.1,0.7,1.2,498,0,0.93,0,0,Autumn,No Holiday,Yes,Morning,Mon,Yes,No,No,Nov,52,2018
2018-04-14,12,6,8.7,0.8,1.1,1518,5.4,0,1,0,Spring,No Holiday,Yes,Morning,Sat,No,Yes,No,Apr,19,2018
2018-02-07,164,23,-7.6,0.5,1,1839,-16.2,0,0,0,Winter,No Holiday,Yes,Evening,Wed,Yes,No,No,Feb,10,2018
2017-12-04,937,8,-0.8,0.69,3.5,954,-5.7,0.01,0,0,Winter,No Holiday,Yes,Morning,Mon,Yes,No,No,Dec,1,2017
2018-08-12,520,8,28.6,0.54,1.1,2000,18.3,0.82,0,0,Summer,No Holiday,Yes,Morning,Sun,No,No,No,Aug,37,2018
2018-08-29,867,9,25.8,0.79,2.7,1963,21.8,0.3,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Aug,39,2018
2017-12-19,195,15,-1.3,0.26,3,2000,-18.3,0.91,0,2.1,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,Yes,Dec,3,2017
2018-01-02,295,15,1.5,0.22,3,1998,-17.9,0.76,0,0,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Jan,5,2018
2018-08-11,1482,19,33.8,0.44,2.2,2000,19.8,0.3,0,0,Summer,No Holiday,Yes,Evening,Sat,No,No,No,Aug,36,2018
2018-06-20,2440,8,20.6,0.77,1.2,566,16.4,0.53,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Jun,29,2018
2018-11-19,1030,20,6,0.5,1.5,931,-3.6,0,0,0,Autumn,No Holiday,Yes,Evening,Mon,Yes,No,No,Nov,51,2018
2018-11-29,126,5,1.8,0.34,0.9,1990,-12.4,0,0,0,Autumn,No Holiday,Yes,Night,Thu,Yes,No,No,Nov,52,2018
2018-04-05,373,1,9,0.62,1.9,2000,2,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Apr,18,2018
2018-10-13,728,8,7.4,0.7,0.5,1373,2.2,0.36,0,0,Autumn,No Holiday,Yes,Morning,Sat,No,No,No,Oct,45,2018
2018-07-04,1021,12,30.5,0.58,2.5,1741,21.2,2.26,0,0,Summer,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Jul,31,2018
2018-11-11,578,11,10.7,0.68,0.4,341,5,0.54,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Nov,50,2018
2018-11-16,886,12,13.4,0.48,2.3,962,2.5,1.64,0,0,Autumn,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Nov,50,2018
2018-02-20,265,10,1.1,0.38,3.1,1184,-11.6,1.13,0,0,Winter,No Holiday,Yes,Morning,Tue,Yes,No,No,Feb,12,2018
2018-03-21,240,0,1.6,0.39,2.3,2000,-10.8,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,Mar,16,2018
2018-02-21,299,13,2.9,0.14,3.3,2000,-22,2.14,0,0,Winter,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Feb,12,2018
2018-09-11,2072,20,22.9,0.48,1.2,2000,11.2,0,0,0,Autumn,No Holiday,Yes,Evening,Tue,Yes,No,No,Sep,41,2018
2018-06-04,1008,11,26.1,0.37,2.4,1079,10.2,2.79,0,0,Summer,No Holiday,Yes,Morning,Mon,Yes,No,No,Jun,27,2018
2018-07-12,982,9,26.5,0.82,2.7,815,23.1,0.57,0,0,Summer,No Holiday,Yes,Morning,Thu,Yes,No,No,Jul,32,2018
2018-06-11,873,19,19.4,0.85,1.2,1651,16.8,0.08,0.5,0,Summer,No Holiday,Yes,Evening,Mon,Yes,Yes,No,Jun,28,2018
2018-05-02,612,0,19.7,0.76,0.5,386,15.3,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,May,22,2018
2018-01-04,264,11,-4.4,0.4,0.8,1671,-16,0.69,0,0,Winter,No Holiday,Yes,Morning,Thu,Yes,No,No,Jan,5,2018
2018-07-09,301,5,21.1,0.64,1.5,2000,14,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Jul,32,2018
2018-10-18,165,4,8.1,0.78,0.6,2000,4.4,0,0,0,Autumn,No Holiday,Yes,Night,Thu,Yes,No,No,Oct,46,2018
2017-12-15,68,5,-7.5,0.64,0.9,989,-13.1,0,0,0,Winter,No Holiday,Yes,Night,Fri,Yes,No,No,Dec,2,2017
2018-03-28,150,3,10.9,0.79,0.8,383,7.3,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,Mar,17,2018
2017-12-17,132,2,-8.7,0.4,2.8,2000,-19.8,0,0,0,Winter,No Holiday,Yes,Night,Sun,No,No,No,Dec,3,2017
2018-09-27,178,3,14.9,0.57,1.1,2000,6.4,0,0,0,Autumn,No Holiday,Yes,Night,Thu,Yes,No,No,Sep,43,2018
2018-08-26,1479,18,23.4,0.67,0.6,2000,16.9,0.36,0,0,Summer,No Holiday,Yes,Evening,Sun,No,No,No,Aug,39,2018
2018-11-15,1300,9,6.8,0.64,1,949,0.4,0.5,0,0,Autumn,No Holiday,Yes,Morning,Thu,Yes,No,No,Nov,50,2018
2018-07-11,76,5,24.5,0.97,0.5,229,23.9,0,0.5,0,Summer,No Holiday,Yes,Night,Wed,Yes,Yes,No,Jul,32,2018
2018-01-04,309,16,-1.4,0.34,1.8,1719,-15.2,0.3,0,0,Winter,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Jan,5,2018
2018-09-12,1251,15,27.7,0.41,1.6,1969,13.2,1.98,0,0,Autumn,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Sep,41,2018
2018-03-14,813,12,19.9,0.44,2.7,1874,7.2,2.22,0,0,Spring,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Mar,15,2018
2018-06-07,1342,9,20.5,0.73,1.6,364,15.4,1.23,0,0,Summer,No Holiday,Yes,Morning,Thu,Yes,No,No,Jun,27,2018
2018-09-10,1095,12,26.7,0.4,1.4,2000,11.9,2.92,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Sep,41,2018
2018-08-26,566,8,22.1,0.74,1,1479,17.2,0.77,0,0,Summer,No Holiday,Yes,Morning,Sun,No,No,No,Aug,39,2018
2018-09-17,531,0,21,0.82,1.8,958,17.8,0,0,0,Autumn,No Holiday,Yes,Night,Mon,Yes,No,No,Sep,42,2018
2018-03-16,710,21,5.8,0.43,1.8,2000,-5.8,0,0,0,Spring,No Holiday,Yes,Evening,Fri,Yes,No,No,Mar,15,2018
2018-07-25,212,4,28.5,0.74,2.6,1549,23.4,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Jul,34,2018
2017-12-14,294,14,-2.7,0.28,0.7,1857,-18.7,0.65,0,0,Winter,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Dec,2,2017
2018-05-14,1433,16,24.3,0.54,2.6,346,14.3,1.81,0,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,No,No,May,24,2018
2018-07-11,964,12,28.1,0.73,2.1,1326,22.7,0.87,0,0,Summer,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Jul,32,2018
2018-08-13,1065,7,27,0.86,0.9,718,24.4,0.22,0,0,Summer,No Holiday,Yes,Morning,Mon,Yes,No,No,Aug,37,2018
2018-07-28,314,14,34.4,0.65,1.8,960,26.8,1.75,0.2,0,Summer,No Holiday,Yes,Afternoon,Sat,No,Yes,No,Jul,34,2018
2018-07-18,912,16,33.1,0.42,2.9,1712,18.4,2.52,0,0,Summer,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Jul,33,2018
2018-10-06,1236,15,21,0.67,4.1,2000,14.6,2.05,0,0,Autumn,No Holiday,Yes,Afternoon,Sat,No,No,No,Oct,44,2018
2017-12-18,45,6,-5.2,0.85,0.9,271,-7.3,0,0.4,1.3,Winter,No Holiday,Yes,Morning,Mon,Yes,Yes,Yes,Dec,3,2017
2018-06-18,1557,19,28.1,0.38,2.6,2000,12.4,0.63,0,0,Summer,No Holiday,Yes,Evening,Mon,Yes,No,No,Jun,29,2018
2018-01-26,142,7,-17.5,0.38,3.4,2000,-28.4,0,0,0.5,Winter,No Holiday,Yes,Morning,Fri,Yes,No,Yes,Jan,8,2018
2018-07-03,906,11,29.2,0.66,1.4,1953,22.1,2.72,0,0,Summer,No Holiday,Yes,Morning,Tue,Yes,No,No,Jul,31,2018
2018-05-16,97,9,22.8,0.93,3.1,569,21.6,0.06,4,0,Spring,No Holiday,Yes,Morning,Wed,Yes,Yes,No,May,24,2018
2018-09-22,93,5,18.8,0.96,0.2,973,18.1,0,6.5,0,Autumn,No Holiday,Yes,Night,Sat,No,Yes,No,Sep,42,2018
2018-09-14,1869,20,25,0.61,1.1,2000,16.9,0,0,0,Autumn,No Holiday,Yes,Evening,Fri,Yes,No,No,Sep,41,2018
2018-03-06,361,23,3.5,0.44,0.9,1905,-7.6,0,0,0,Spring,No Holiday,Yes,Evening,Tue,Yes,No,No,Mar,14,2018
2018-02-11,126,9,-8.6,0.28,1.5,1786,-23.8,0.49,0,0,Winter,No Holiday,Yes,Morning,Sun,No,No,No,Feb,11,2018
2018-10-22,941,11,16.7,0.37,0.7,1074,1.9,1.74,0,0,Autumn,No Holiday,Yes,Morning,Mon,Yes,No,No,Oct,47,2018
2018-05-15,182,5,15.7,0.76,0.6,330,11.4,0,0,0,Spring,No Holiday,Yes,Night,Tue,Yes,No,No,May,24,2018
2017-12-13,591,8,-11.4,0.47,3.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes,Morning,Wed,Yes,No,No,Dec,2,2017
2018-05-13,141,3,14.2,0.98,1.5,135,13.8,0,0.2,0,Spring,No Holiday,Yes,Night,Sun,No,Yes,No,May,24,2018
2018-07-14,1177,16,31.7,0.55,2.3,1895,21.5,2.16,0,0,Summer,No Holiday,Yes,Afternoon,Sat,No,No,No,Jul,32,2018
2018-04-23,41,1,10.6,0.87,2.3,1523,8.5,0,0.1,0,Spring,No Holiday,Yes,Night,Mon,Yes,Yes,No,Apr,21,2018
2018-05-21,1129,11,20.9,0.27,1.7,2000,1.1,3.11,0,0,Spring,No Holiday,Yes,Morning,Mon,Yes,No,No,May,25,2018
2018-11-26,796,14,12.8,0.47,1.2,648,1.7,1.59,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Nov,52,2018
2018-11-08,122,2,11.8,0.84,1.6,1874,9.1,0,0,0,Autumn,No Holiday,Yes,Night,Thu,Yes,No,No,Nov,49,2018
2018-06-30,1235,14,27.5,0.69,0.5,736,21.2,1.84,0,0,Summer,No Holiday,Yes,Afternoon,Sat,No,No,No,Jun,30,2018
2018-05-09,954,10,16.1,0.43,1.4,1985,3.5,2.41,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,May,23,2018
2017-12-19,211,16,-1.8,0.31,3.1,1993,-16.7,0.56,0,2,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,Yes,Dec,3,2017
2018-02-24,72,6,1.2,0.83,2.5,245,-1.3,0,0,0,Winter,No Holiday,Yes,Morning,Sat,No,No,No,Feb,12,2018
2018-07-16,211,4,24.6,0.84,0.7,1373,21.7,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Jul,33,2018
2018-06-13,416,6,18.7,0.75,0.9,1923,14.1,0.06,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Jun,28,2018
2017-12-20,204,11,-4.2,0.51,1.1,1772,-12.8,0.4,0,1.9,Winter,No Holiday,Yes,Morning,Wed,Yes,No,Yes,Dec,3,2017
2018-10-07,1519,20,15.5,0.37,1.9,2000,0.8,0,0,0,Autumn,No Holiday,Yes,Evening,Sun,No,No,No,Oct,45,2018
2018-01-23,181,15,-9.7,0.32,3.6,2000,-23.3,1.04,0,1,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,Yes,Jan,8,2018
2018-05-22,277,6,15.5,0,0.5,1691,10.4,0.06,0,0,Spring,Holiday,Yes,Morning,Tue,Yes,No,No,May,25,2018
2018-02-17,56,2,-3.8,0.3,3.9,2000,-18.8,0,0,0,Winter,Holiday,Yes,Night,Sat,No,No,No,Feb,11,2018
2017-12-03,422,19,5.7,0.85,1.7,309,3.3,0,0,0,Winter,No Holiday,Yes,Evening,Sun,No,No,No,Dec,1,2017
2018-09-14,1503,16,26.3,0.57,1.6,2000,17,0.72,0,0,Autumn,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Sep,41,2018
2018-01-20,356,13,6.3,0.55,3,792,-2,0.85,0,0,Winter,No Holiday,Yes,Afternoon,Sat,No,No,No,Jan,7,2018
2018-10-22,1464,16,19.7,0.34,1.6,688,3.3,0.88,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Oct,47,2018
2018-02-09,178,0,-4.6,0.38,0.1,1551,-16.7,0,0,0,Winter,No Holiday,Yes,Night,Fri,Yes,No,No,Feb,10,2018
2018-10-07,1714,13,20.1,0.41,3,1963,6.4,2.34,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Oct,45,2018
2018-05-18,906,15,16.7,0.85,1.2,2000,14.1,0.49,0,0,Spring,No Holiday,Yes,Afternoon,Fri,Yes,No,No,May,24,2018
2018-11-13,162,5,4.7,0.72,0,1310,0,0,0,0,Autumn,No Holiday,Yes,Night,Tue,Yes,No,No,Nov,50,2018
2017-12-08,347,22,-3.4,0.39,1.2,2000,-15.4,0,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Dec,1,2017
2018-04-05,37,15,8.1,0.96,1.9,410,7.4,0.26,0.5,0,Spring,No Holiday,Yes,Afternoon,Thu,Yes,Yes,No,Apr,18,2018
2018-07-31,1865,19,34.9,0.47,2.4,2000,21.9,0.42,0,0,Summer,No Holiday,Yes,Evening,Tue,Yes,No,No,Jul,35,2018
2018-10-28,916,13,12.1,0.75,1.2,1775,7.7,0.99,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Oct,48,2018
2018-06-12,1092,11,22.9,0.54,2.6,1959,13,2.56,0,0,Summer,No Holiday,Yes,Morning,Tue,Yes,No,No,Jun,28,2018
2018-09-22,654,8,18.2,0.86,0,858,15.8,0.48,0,0,Autumn,No Holiday,Yes,Morning,Sat,No,No,No,Sep,42,2018
2018-04-27,1812,19,18.7,0.53,2.7,753,8.9,0.24,0,0,Spring,No Holiday,Yes,Evening,Fri,Yes,No,No,Apr,21,2018
2017-12-21,355,19,0.8,0.71,0.9,923,-3.8,0,0,0.8,Winter,No Holiday,Yes,Evening,Thu,Yes,No,Yes,Dec,3,2017
2018-03-17,103,4,1.3,0.61,0.7,2000,-5.4,0,0,0,Spring,No Holiday,Yes,Night,Sat,No,No,No,Mar,15,2018
2018-07-12,1915,17,27.9,0.75,2.5,1643,23,0.75,0,0,Summer,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Jul,32,2018
2017-12-06,496,16,5.3,0.37,2.9,2000,-8.2,0.36,0,0,Winter,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Dec,1,2017
2018-03-24,424,8,4.5,0.49,0.4,580,-5.3,0.19,0,0,Spring,No Holiday,Yes,Morning,Sat,No,No,No,Mar,16,2018
2018-06-29,227,3,22.3,0.96,1.2,290,21.6,0,0.1,0,Summer,No Holiday,Yes,Night,Fri,Yes,Yes,No,Jun,30,2018
2018-09-08,1142,23,20.7,0.52,1.4,2000,10.4,0,0,0,Autumn,No Holiday,Yes,Evening,Sat,No,No,No,Sep,40,2018
2018-05-28,1139,12,26.3,0.44,1.8,2000,13,3.24,0,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,No,No,May,26,2018
2018-11-21,1113,19,5.1,0.5,0.7,2000,-4.4,0,0,0,Autumn,No Holiday,Yes,Evening,Wed,Yes,No,No,Nov,51,2018
2017-12-26,220,21,-6.6,0.39,3.2,2000,-18.2,0,0,0,Winter,No Holiday,Yes,Evening,Tue,Yes,No,No,Dec,4,2017
2018-02-06,438,8,-12.7,0.41,3.1,2000,-23.2,0.02,0,0,Winter,No Holiday,Yes,Morning,Tue,Yes,No,No,Feb,10,2018
2018-05-16,243,11,22.7,0.93,4.8,832,21.5,0.17,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,May,24,2018
